Chromosome,Start,Stop,Ymers
neomexicanus_ChrX,9800000,10800000,0
neomexicanus_ChrX,9900000,10900000,0
neomexicanus_ChrX,10000000,11000000,0.000022
neomexicanus_ChrX,10100000,11100000,0.000022
neomexicanus_ChrX,10200000,11200000,0.000022
neomexicanus_ChrX,10300000,11300000,0.000043
neomexicanus_ChrX,10400000,11400000,0.000065
neomexicanus_ChrX,10500000,11500000,0.000065
neomexicanus_ChrX,10600000,11600000,0.000065
neomexicanus_ChrX,10700000,11700000,0.000065
neomexicanus_ChrX,10800000,11800000,0.000065
neomexicanus_ChrX,10900000,11900000,0.000065
neomexicanus_ChrX,11000000,12000000,0.000043
neomexicanus_ChrX,11100000,12100000,0.000043
neomexicanus_ChrX,11200000,12200000,0.000043
neomexicanus_ChrX,11300000,12300000,0.000022
neomexicanus_ChrX,11400000,12400000,0
neomexicanus_ChrX,11500000,12500000,0
neomexicanus_ChrX,11600000,12600000,0
neomexicanus_ChrX,11700000,12700000,0
neomexicanus_ChrX,11800000,12800000,0
neomexicanus_ChrX,11900000,12900000,0
neomexicanus_ChrX,12000000,13000000,0
neomexicanus_ChrX,12100000,13100000,0
neomexicanus_ChrX,12200000,13200000,0
neomexicanus_ChrX,12300000,13300000,0
neomexicanus_ChrX,12400000,13400000,0
neomexicanus_ChrX,12500000,13500000,0
neomexicanus_ChrX,12600000,13600000,0.000047
neomexicanus_ChrX,12700000,13700000,0.000069
neomexicanus_ChrX,12800000,13800000,0.000069
neomexicanus_ChrX,12900000,13900000,0.000069
neomexicanus_ChrX,13000000,14000000,0.000069
neomexicanus_ChrX,13100000,14100000,0.00009
neomexicanus_ChrX,13200000,14200000,0.00009
neomexicanus_ChrX,13300000,14300000,0.00009
neomexicanus_ChrX,13400000,14400000,0.00009
neomexicanus_ChrX,13500000,14500000,0.00009
neomexicanus_ChrX,13600000,14600000,0.000043
neomexicanus_ChrX,13700000,14700000,0.000021
neomexicanus_ChrX,13800000,14800000,0.000021
neomexicanus_ChrX,13900000,14900000,0.000021
neomexicanus_ChrX,14000000,15000000,0.000021
neomexicanus_ChrX,14100000,15100000,0
neomexicanus_ChrX,14200000,15200000,0
neomexicanus_ChrX,14300000,15300000,0
neomexicanus_ChrX,14400000,15400000,0
neomexicanus_ChrX,14500000,15500000,0
neomexicanus_ChrX,14600000,15600000,0
neomexicanus_ChrX,14700000,15700000,0
neomexicanus_ChrX,14800000,15800000,0.000021
neomexicanus_ChrX,14900000,15900000,0.000021
neomexicanus_ChrX,15000000,16000000,0.000021
neomexicanus_ChrX,15100000,16100000,0.000021
neomexicanus_ChrX,15200000,16200000,0.000021
neomexicanus_ChrX,15300000,16300000,0.000021
neomexicanus_ChrX,15400000,16400000,0.000021
neomexicanus_ChrX,15500000,16500000,0.000021
neomexicanus_ChrX,15600000,16600000,0.000021
neomexicanus_ChrX,15700000,16700000,0.000021
neomexicanus_ChrX,15800000,16800000,0
neomexicanus_ChrX,15900000,16900000,0
neomexicanus_ChrX,16000000,17000000,0
neomexicanus_ChrX,16100000,17100000,0
neomexicanus_ChrX,16200000,17200000,0
neomexicanus_ChrX,16300000,17300000,0
neomexicanus_ChrX,16400000,17400000,0
neomexicanus_ChrX,16500000,17500000,0
neomexicanus_ChrX,16600000,17600000,0
neomexicanus_ChrX,16700000,17700000,0
neomexicanus_ChrX,16800000,17800000,0
neomexicanus_ChrX,16900000,17900000,0
neomexicanus_ChrX,17000000,18000000,0
neomexicanus_ChrX,17100000,18100000,0
neomexicanus_ChrX,17200000,18200000,0
neomexicanus_ChrX,17300000,18300000,0
neomexicanus_ChrX,17400000,18400000,0
neomexicanus_ChrX,17500000,18500000,0
neomexicanus_ChrX,17600000,18600000,0
neomexicanus_ChrX,17700000,18700000,0
neomexicanus_ChrX,17800000,18800000,0
neomexicanus_ChrX,17900000,18900000,0
neomexicanus_ChrX,18000000,19000000,0
neomexicanus_ChrX,18100000,19100000,0
neomexicanus_ChrX,18200000,19200000,0
neomexicanus_ChrX,18300000,19300000,0
neomexicanus_ChrX,18400000,19400000,0
neomexicanus_ChrX,18500000,19500000,0
neomexicanus_ChrX,18600000,19600000,0
neomexicanus_ChrX,18700000,19700000,0
neomexicanus_ChrX,18800000,19800000,0
neomexicanus_ChrX,18900000,19900000,0
neomexicanus_ChrX,19000000,20000000,0
neomexicanus_ChrX,19100000,20100000,0
neomexicanus_ChrX,19200000,20200000,0
neomexicanus_ChrX,19300000,20300000,0
neomexicanus_ChrX,19400000,20400000,0
neomexicanus_ChrX,19500000,20500000,0
neomexicanus_ChrX,19600000,20600000,0
neomexicanus_ChrX,19700000,20700000,0
neomexicanus_ChrX,19800000,20800000,0
neomexicanus_ChrX,19900000,20900000,0
neomexicanus_ChrX,20000000,21000000,0
neomexicanus_ChrX,20100000,21100000,0
neomexicanus_ChrX,20200000,21200000,0
neomexicanus_ChrX,20300000,21300000,0
neomexicanus_ChrX,20400000,21400000,0
neomexicanus_ChrX,20500000,21500000,0
neomexicanus_ChrX,20600000,21600000,0
neomexicanus_ChrX,20700000,21700000,0
neomexicanus_ChrX,20800000,21800000,0
neomexicanus_ChrX,20900000,21900000,0
neomexicanus_ChrX,21000000,22000000,0
neomexicanus_ChrX,21100000,22100000,0.000021
neomexicanus_ChrX,21200000,22200000,0.000021
neomexicanus_ChrX,21300000,22300000,0.000021
neomexicanus_ChrX,21400000,22400000,0.000021
neomexicanus_ChrX,21500000,22500000,0.000021
neomexicanus_ChrX,21600000,22600000,0.000021
neomexicanus_ChrX,21700000,22700000,0.000042
neomexicanus_ChrX,21800000,22800000,0.000042
neomexicanus_ChrX,21900000,22900000,0.000042
neomexicanus_ChrX,22000000,23000000,0.000042
neomexicanus_ChrX,22100000,23100000,0.000021
neomexicanus_ChrX,22200000,23200000,0.000021
neomexicanus_ChrX,22300000,23300000,0.000021
neomexicanus_ChrX,22400000,23400000,0.000042
neomexicanus_ChrX,22500000,23500000,0.000042
neomexicanus_ChrX,22600000,23600000,0.000042
neomexicanus_ChrX,22700000,23700000,0.000021
neomexicanus_ChrX,22800000,23800000,0.000021
neomexicanus_ChrX,22900000,23900000,0.000021
neomexicanus_ChrX,23000000,24000000,0.000021
neomexicanus_ChrX,23100000,24100000,0.000021
neomexicanus_ChrX,23200000,24200000,0.000021
neomexicanus_ChrX,23300000,24300000,0.000021
neomexicanus_ChrX,23400000,24400000,0
neomexicanus_ChrX,23500000,24500000,0
neomexicanus_ChrX,23600000,24600000,0
neomexicanus_ChrX,23700000,24700000,0
neomexicanus_ChrX,23800000,24800000,0
neomexicanus_ChrX,23900000,24900000,0
neomexicanus_ChrX,24000000,25000000,0.00173
neomexicanus_ChrX,24100000,25100000,0.00173
neomexicanus_ChrX,24200000,25200000,0.001751
neomexicanus_ChrX,24300000,25300000,0.001751
neomexicanus_ChrX,24400000,25400000,0.001751
neomexicanus_ChrX,24500000,25500000,0.001751
neomexicanus_ChrX,24600000,25600000,0.001751
neomexicanus_ChrX,24700000,25700000,0.001751
neomexicanus_ChrX,24800000,25800000,0.001751
neomexicanus_ChrX,24900000,25900000,0.001751
neomexicanus_ChrX,25000000,26000000,0.000021
neomexicanus_ChrX,25100000,26100000,0.000021
neomexicanus_ChrX,25200000,26200000,0
neomexicanus_ChrX,25300000,26300000,0
neomexicanus_ChrX,25400000,26400000,0
neomexicanus_ChrX,25500000,26500000,0
neomexicanus_ChrX,25600000,26600000,0
neomexicanus_ChrX,25700000,26700000,0
neomexicanus_ChrX,25800000,26800000,0
neomexicanus_ChrX,25900000,26900000,0
neomexicanus_ChrX,26000000,27000000,0
neomexicanus_ChrX,26100000,27100000,0
neomexicanus_ChrX,26200000,27200000,0
neomexicanus_ChrX,26300000,27300000,0
neomexicanus_ChrX,26400000,27400000,0
neomexicanus_ChrX,26500000,27500000,0
neomexicanus_ChrX,26600000,27600000,0
neomexicanus_ChrX,26700000,27700000,0
neomexicanus_ChrX,26800000,27800000,0
neomexicanus_ChrX,26900000,27900000,0
neomexicanus_ChrX,27000000,28000000,0
neomexicanus_ChrX,27100000,28100000,0
neomexicanus_ChrX,27200000,28200000,0
neomexicanus_ChrX,27300000,28300000,0
neomexicanus_ChrX,27400000,28400000,0
neomexicanus_ChrX,27500000,28500000,0
neomexicanus_ChrX,27600000,28600000,0
neomexicanus_ChrX,27700000,28700000,0
neomexicanus_ChrX,27800000,28800000,0
neomexicanus_ChrX,27900000,28900000,0
neomexicanus_ChrX,28000000,29000000,0
neomexicanus_ChrX,28100000,29100000,0
neomexicanus_ChrX,28200000,29200000,0
neomexicanus_ChrX,28300000,29300000,0
neomexicanus_ChrX,28400000,29400000,0
neomexicanus_ChrX,28500000,29500000,0
neomexicanus_ChrX,28600000,29600000,0
neomexicanus_ChrX,28700000,29700000,0
neomexicanus_ChrX,28800000,29800000,0
neomexicanus_ChrX,28900000,29900000,0
neomexicanus_ChrX,29000000,30000000,0
neomexicanus_ChrX,29100000,30100000,0
neomexicanus_ChrX,29200000,30200000,0
neomexicanus_ChrX,29300000,30300000,0
neomexicanus_ChrX,29400000,30400000,0
neomexicanus_ChrX,29500000,30500000,0.000021
neomexicanus_ChrX,29600000,30600000,0.000021
neomexicanus_ChrX,29700000,30700000,0.000042
neomexicanus_ChrX,29800000,30800000,0.000042
neomexicanus_ChrX,29900000,30900000,0.000042
neomexicanus_ChrX,30000000,31000000,0.000042
neomexicanus_ChrX,30100000,31100000,0.000042
neomexicanus_ChrX,30200000,31200000,0.000042
neomexicanus_ChrX,30300000,31300000,0.000042
neomexicanus_ChrX,30400000,31400000,0.000063
neomexicanus_ChrX,30500000,31500000,0.000042
neomexicanus_ChrX,30600000,31600000,0.000042
neomexicanus_ChrX,30700000,31700000,0.000021
neomexicanus_ChrX,30800000,31800000,0.000021
neomexicanus_ChrX,30900000,31900000,0.000021
neomexicanus_ChrX,31000000,32000000,0.000021
neomexicanus_ChrX,31100000,32100000,0.000021
neomexicanus_ChrX,31200000,32200000,0.000021
neomexicanus_ChrX,31300000,32300000,0.000021
neomexicanus_ChrX,31400000,32400000,0
neomexicanus_ChrX,31500000,32500000,0
neomexicanus_ChrX,31600000,32600000,0
neomexicanus_ChrX,31700000,32700000,0
neomexicanus_ChrX,31800000,32800000,0
neomexicanus_ChrX,31900000,32900000,0
neomexicanus_ChrX,32000000,33000000,0
neomexicanus_ChrX,32100000,33100000,0
neomexicanus_ChrX,32200000,33200000,0
neomexicanus_ChrX,32300000,33300000,0
neomexicanus_ChrX,32400000,33400000,0
neomexicanus_ChrX,32500000,33500000,0
neomexicanus_ChrX,32600000,33600000,0
neomexicanus_ChrX,32700000,33700000,0
neomexicanus_ChrX,32800000,33800000,0
neomexicanus_ChrX,32900000,33900000,0.000021
neomexicanus_ChrX,33000000,34000000,0.000021
neomexicanus_ChrX,33100000,34100000,0.000021
neomexicanus_ChrX,33200000,34200000,0.000021
neomexicanus_ChrX,33300000,34300000,0.000021
neomexicanus_ChrX,33400000,34400000,0.000021
neomexicanus_ChrX,33500000,34500000,0.000021
neomexicanus_ChrX,33600000,34600000,0.000021
neomexicanus_ChrX,33700000,34700000,0.000021
neomexicanus_ChrX,33800000,34800000,0.000021
neomexicanus_ChrX,33900000,34900000,0
neomexicanus_ChrX,34000000,35000000,0
neomexicanus_ChrX,34100000,35100000,0
neomexicanus_ChrX,34200000,35200000,0
neomexicanus_ChrX,34300000,35300000,0
neomexicanus_ChrX,34400000,35400000,0
neomexicanus_ChrX,34500000,35500000,0
neomexicanus_ChrX,34600000,35600000,0
neomexicanus_ChrX,34700000,35700000,0
neomexicanus_ChrX,34800000,35800000,0
neomexicanus_ChrX,34900000,35900000,0
neomexicanus_ChrX,35000000,36000000,0
neomexicanus_ChrX,35100000,36100000,0
neomexicanus_ChrX,35200000,36200000,0
neomexicanus_ChrX,35300000,36300000,0
neomexicanus_ChrX,35400000,36400000,0
neomexicanus_ChrX,35500000,36500000,0
neomexicanus_ChrX,35600000,36600000,0
neomexicanus_ChrX,35700000,36700000,0
neomexicanus_ChrX,35800000,36800000,0
neomexicanus_ChrX,35900000,36900000,0
neomexicanus_ChrX,36000000,37000000,0
neomexicanus_ChrX,36100000,37100000,0
neomexicanus_ChrX,36200000,37200000,0
neomexicanus_ChrX,36300000,37300000,0
neomexicanus_ChrX,36400000,37400000,0
neomexicanus_ChrX,36500000,37500000,0
neomexicanus_ChrX,36600000,37600000,0
neomexicanus_ChrX,36700000,37700000,0
neomexicanus_ChrX,36800000,37800000,0
neomexicanus_ChrX,36900000,37900000,0
neomexicanus_ChrX,37000000,38000000,0
neomexicanus_ChrX,37100000,38100000,0
neomexicanus_ChrX,37200000,38200000,0
neomexicanus_ChrX,37300000,38300000,0
neomexicanus_ChrX,37400000,38400000,0
neomexicanus_ChrX,37500000,38500000,0
neomexicanus_ChrX,37600000,38600000,0
neomexicanus_ChrX,37700000,38700000,0
neomexicanus_ChrX,37800000,38800000,0
neomexicanus_ChrX,37900000,38900000,0
neomexicanus_ChrX,38000000,39000000,0
neomexicanus_ChrX,38100000,39100000,0
neomexicanus_ChrX,38200000,39200000,0
neomexicanus_ChrX,38300000,39300000,0.000021
neomexicanus_ChrX,38400000,39400000,0.000021
neomexicanus_ChrX,38500000,39500000,0.000021
neomexicanus_ChrX,38600000,39600000,0.000021
neomexicanus_ChrX,38700000,39700000,0.000021
neomexicanus_ChrX,38800000,39800000,0.000021
neomexicanus_ChrX,38900000,39900000,0.000021
neomexicanus_ChrX,39000000,40000000,0.000021
neomexicanus_ChrX,39100000,40100000,0.000021
neomexicanus_ChrX,39200000,40200000,0.000021
neomexicanus_ChrX,39300000,40300000,0
neomexicanus_ChrX,39400000,40400000,0
neomexicanus_ChrX,39500000,40500000,0
neomexicanus_ChrX,39600000,40600000,0
neomexicanus_ChrX,39700000,40700000,0
neomexicanus_ChrX,39800000,40800000,0
neomexicanus_ChrX,39900000,40900000,0
neomexicanus_ChrX,40000000,41000000,0
neomexicanus_ChrX,40100000,41100000,0
neomexicanus_ChrX,40200000,41200000,0
neomexicanus_ChrX,40300000,41300000,0.000022
neomexicanus_ChrX,40400000,41400000,0.000022
neomexicanus_ChrX,40500000,41500000,0.000045
neomexicanus_ChrX,40600000,41600000,0.000045
neomexicanus_ChrX,40700000,41700000,0.000045
neomexicanus_ChrX,40800000,41800000,0.000045
neomexicanus_ChrX,40900000,41900000,0.000045
neomexicanus_ChrX,41000000,42000000,0.000045
neomexicanus_ChrX,41100000,42100000,0.000045
neomexicanus_ChrX,41200000,42200000,0.000045
neomexicanus_ChrX,41300000,42300000,0.000023
neomexicanus_ChrX,41400000,42400000,0.000023
neomexicanus_ChrX,41500000,42500000,0
neomexicanus_ChrX,41600000,42600000,0
neomexicanus_ChrX,41700000,42700000,0
neomexicanus_ChrX,41800000,42800000,0
neomexicanus_ChrX,41900000,42900000,0
neomexicanus_ChrX,42000000,43000000,0
neomexicanus_ChrX,42100000,43100000,0
neomexicanus_ChrX,42200000,43200000,0
neomexicanus_ChrX,42300000,43300000,0
neomexicanus_ChrX,42400000,43400000,0
neomexicanus_ChrX,42500000,43500000,0
neomexicanus_ChrX,42600000,43600000,0
neomexicanus_ChrX,42700000,43700000,0
neomexicanus_ChrX,42800000,43800000,0
neomexicanus_ChrX,42900000,43900000,0
neomexicanus_ChrX,43000000,44000000,0.000021
neomexicanus_ChrX,43100000,44100000,0.000021
neomexicanus_ChrX,43200000,44200000,0.000021
neomexicanus_ChrX,43300000,44300000,0.000021
neomexicanus_ChrX,43400000,44400000,0.000021
neomexicanus_ChrX,43500000,44500000,0.000021
neomexicanus_ChrX,43600000,44600000,0.000021
neomexicanus_ChrX,43700000,44700000,0.000049
neomexicanus_ChrX,43800000,44800000,0.000049
neomexicanus_ChrX,43900000,44900000,0.000049
neomexicanus_ChrX,44000000,45000000,0.000028
neomexicanus_ChrX,44100000,45100000,0.000028
neomexicanus_ChrX,44200000,45200000,0.000028
neomexicanus_ChrX,44300000,45300000,0.000028
neomexicanus_ChrX,44400000,45400000,0.000028
neomexicanus_ChrX,44500000,45500000,0.000028
neomexicanus_ChrX,44600000,45600000,0.000028
neomexicanus_ChrX,44700000,45700000,0
neomexicanus_ChrX,44800000,45800000,0
neomexicanus_ChrX,44900000,45900000,0
neomexicanus_ChrX,45000000,46000000,0
neomexicanus_ChrX,45100000,46100000,0
neomexicanus_ChrX,45200000,46200000,0
neomexicanus_ChrX,45300000,46300000,0
neomexicanus_ChrX,45400000,46400000,0
neomexicanus_ChrX,45500000,46500000,0
neomexicanus_ChrX,45600000,46600000,0
neomexicanus_ChrX,45700000,46700000,0
neomexicanus_ChrX,45800000,46800000,0
neomexicanus_ChrX,45900000,46900000,0.000042
neomexicanus_ChrX,46000000,47000000,0.000042
neomexicanus_ChrX,46100000,47100000,0.000042
neomexicanus_ChrX,46200000,47200000,0.000042
neomexicanus_ChrX,46300000,47300000,0.000064
neomexicanus_ChrX,46400000,47400000,0.000064
neomexicanus_ChrX,46500000,47500000,0.000064
neomexicanus_ChrX,46600000,47600000,0.000064
neomexicanus_ChrX,46700000,47700000,0.000064
neomexicanus_ChrX,46800000,47800000,0.000064
neomexicanus_ChrX,46900000,47900000,0.000022
neomexicanus_ChrX,47000000,48000000,0.000022
neomexicanus_ChrX,47100000,48100000,0.000022
neomexicanus_ChrX,47200000,48200000,0.000022
neomexicanus_ChrX,47300000,48300000,0
neomexicanus_ChrX,47400000,48400000,0.00005
neomexicanus_ChrX,47500000,48500000,0.00005
neomexicanus_ChrX,47600000,48600000,0.00005
neomexicanus_ChrX,47700000,48700000,0.00005
neomexicanus_ChrX,47800000,48800000,0.00005
neomexicanus_ChrX,47900000,48900000,0.00005
neomexicanus_ChrX,48000000,49000000,0.00005
neomexicanus_ChrX,48100000,49100000,0.00005
neomexicanus_ChrX,48200000,49200000,0.00005
neomexicanus_ChrX,48300000,49300000,0.00005
neomexicanus_ChrX,48400000,49400000,0
neomexicanus_ChrX,48500000,49500000,0
neomexicanus_ChrX,48600000,49600000,0
neomexicanus_ChrX,48700000,49700000,0
neomexicanus_ChrX,48800000,49800000,0
neomexicanus_ChrX,48900000,49900000,0
neomexicanus_ChrX,49000000,50000000,0
neomexicanus_ChrX,49100000,50100000,0
neomexicanus_ChrX,49200000,50200000,0
neomexicanus_ChrX,49300000,50300000,0
neomexicanus_ChrX,49400000,50400000,0
neomexicanus_ChrX,49500000,50500000,0
neomexicanus_ChrX,49600000,50600000,0
neomexicanus_ChrX,49700000,50700000,0
neomexicanus_ChrX,49800000,50800000,0
neomexicanus_ChrX,49900000,50900000,0
neomexicanus_ChrX,50000000,51000000,0
neomexicanus_ChrX,50100000,51100000,0
neomexicanus_ChrX,50200000,51200000,0.000021
neomexicanus_ChrX,50300000,51300000,0.000021
neomexicanus_ChrX,50400000,51400000,0.000021
neomexicanus_ChrX,50500000,51500000,0.000021
neomexicanus_ChrX,50600000,51600000,0.000021
neomexicanus_ChrX,50700000,51700000,0.000021
neomexicanus_ChrX,50800000,51800000,0.000021
neomexicanus_ChrX,50900000,51900000,0.000021
neomexicanus_ChrX,51000000,52000000,0.000021
neomexicanus_ChrX,51100000,52100000,0.000021
neomexicanus_ChrX,51200000,52200000,0
neomexicanus_ChrX,51300000,52300000,0
neomexicanus_ChrX,51400000,52400000,0
neomexicanus_ChrX,51500000,52500000,0
neomexicanus_ChrX,51600000,52600000,0
neomexicanus_ChrX,51700000,52700000,0
neomexicanus_ChrX,51800000,52800000,0
neomexicanus_ChrX,51900000,52900000,0
neomexicanus_ChrX,52000000,53000000,0
neomexicanus_ChrX,52100000,53100000,0
neomexicanus_ChrX,52200000,53200000,0
neomexicanus_ChrX,52300000,53300000,0
neomexicanus_ChrX,52400000,53400000,0
neomexicanus_ChrX,52500000,53500000,0
neomexicanus_ChrX,52600000,53600000,0
neomexicanus_ChrX,52700000,53700000,0
neomexicanus_ChrX,52800000,53800000,0
neomexicanus_ChrX,52900000,53900000,0
neomexicanus_ChrX,53000000,54000000,0
neomexicanus_ChrX,53100000,54100000,0
neomexicanus_ChrX,53200000,54200000,0
neomexicanus_ChrX,53300000,54300000,0
neomexicanus_ChrX,53400000,54400000,0
neomexicanus_ChrX,53500000,54500000,0
neomexicanus_ChrX,53600000,54600000,0
neomexicanus_ChrX,53700000,54700000,0
neomexicanus_ChrX,53800000,54800000,0
neomexicanus_ChrX,53900000,54900000,0
neomexicanus_ChrX,54000000,55000000,0
neomexicanus_ChrX,54100000,55100000,0
neomexicanus_ChrX,54200000,55200000,0
neomexicanus_ChrX,54300000,55300000,0
neomexicanus_ChrX,54400000,55400000,0.00003
neomexicanus_ChrX,54500000,55500000,0.00003
neomexicanus_ChrX,54600000,55600000,0.00003
neomexicanus_ChrX,54700000,55700000,0.00003
neomexicanus_ChrX,54800000,55800000,0.00003
neomexicanus_ChrX,54900000,55900000,0.00003
neomexicanus_ChrX,55000000,56000000,0.00003
neomexicanus_ChrX,55100000,56100000,0.00003
neomexicanus_ChrX,55200000,56200000,0.00003
neomexicanus_ChrX,55300000,56300000,0.00003
neomexicanus_ChrX,55400000,56400000,0
neomexicanus_ChrX,55500000,56500000,0
neomexicanus_ChrX,55600000,56600000,0
neomexicanus_ChrX,55700000,56700000,0
neomexicanus_ChrX,55800000,56800000,0
neomexicanus_ChrX,55900000,56900000,0
neomexicanus_ChrX,56000000,57000000,0
neomexicanus_ChrX,56100000,57100000,0
neomexicanus_ChrX,56200000,57200000,0
neomexicanus_ChrX,56300000,57300000,0
neomexicanus_ChrX,56400000,57400000,0
neomexicanus_ChrX,56500000,57500000,0
neomexicanus_ChrX,56600000,57600000,0
neomexicanus_ChrX,56700000,57700000,0
neomexicanus_ChrX,56800000,57800000,0.000021
neomexicanus_ChrX,56900000,57900000,0.000021
neomexicanus_ChrX,57000000,58000000,0.000021
neomexicanus_ChrX,57100000,58100000,0.000042
neomexicanus_ChrX,57200000,58200000,0.000042
neomexicanus_ChrX,57300000,58300000,0.000042
neomexicanus_ChrX,57400000,58400000,0.000042
neomexicanus_ChrX,57500000,58500000,0.000042
neomexicanus_ChrX,57600000,58600000,0.000042
neomexicanus_ChrX,57700000,58700000,0.000042
neomexicanus_ChrX,57800000,58800000,0.000021
neomexicanus_ChrX,57900000,58900000,0.000021
neomexicanus_ChrX,58000000,59000000,0.000051
neomexicanus_ChrX,58100000,59100000,0.00003
neomexicanus_ChrX,58200000,59200000,0.00003
neomexicanus_ChrX,58300000,59300000,0.00003
neomexicanus_ChrX,58400000,59400000,0.00003
neomexicanus_ChrX,58500000,59500000,0.000055
neomexicanus_ChrX,58600000,59600000,0.000055
neomexicanus_ChrX,58700000,59700000,0.00009
neomexicanus_ChrX,58800000,59800000,0.00009
neomexicanus_ChrX,58900000,59900000,0.000111
neomexicanus_ChrX,59000000,60000000,0.000081
neomexicanus_ChrX,59100000,60100000,0.000081
neomexicanus_ChrX,59200000,60200000,0.000081
neomexicanus_ChrX,59300000,60300000,0.000081
neomexicanus_ChrX,59400000,60400000,0.000081
